,genes
6411,ARHGEF11
6412,RAB25
6413,HAPLN2
6414,APCS
6415,FCRL2
6416,DCAF8
6417,SYT11
6418,IGHMBP2
6419,ACY3
6420,ALDH3B2
6421,TESMIN
6422,MMACHC
6423,DPH2
6424,TOE1
6425,NASP
6426,MUTYH
6427,CTNNBL1
6428,LPIN3
6429,ZSWIM3
6430,RBM38
6431,VSTM2L
6432,OSER1
6433,SERINC3
6434,PPP1R3D
6435,DMGDH
6436,BHMT2
6437,AP3B1
6438,ZBED3
6439,PATJ
6440,KANK4
6441,ANGPTL3
6442,SYT4
6443,SLC14A2
6444,FBXO44
6445,CASP9
6446,NMUR2
6447,DCTN4
6448,PDE6A
6449,ATP8A2
6450,MTUS2
6451,ZMYM5
6452,USPL1
6453,XPO4
6454,TPTE2
6455,POMP
6456,CDK8
6457,ALOX5AP
6458,WASF3
6459,RNF17
6460,GPR12
6461,CHRM3
6462,MYH8
6463,MYH10
6464,PEMT
6465,SCO1
6466,MPRIP
6467,CHI3L1
6468,MYBPH
6469,PIK3C2B
6470,DSTYK
6471,CHIT1
6472,SLC41A1
6473,LGR6
6474,TMCC2
6475,DCLK1
6476,CCNA1
6477,COG6
6478,SPART
6479,RXFP2
6480,EPSTI1
6481,TRPC4
6482,POSTN
6483,RFXAP
6484,TPT1
6485,GPALPP1
6486,STOML3
6487,KL
6488,RFC3
6489,STARD13
6490,IRS4
6491,MORC4
6492,BEX2
6493,RNF128
6494,TBC1D8B
6495,TCEAL4
6496,BEX1
6497,FAM104A
6498,SLC39A11
6499,EPHB2
6500,SRRM1
6501,BTBD2
6502,PRAM1
6503,KMT5C
6504,ZNF414
6505,PDE6B
6506,HSPBP1
6507,CSNK1G2
6508,SLF1
6509,CNDP2
6510,MACROD1
6511,WDR74
6512,LGALS12
6513,RTN3
6514,MYH11
6515,MED10
6516,PDZD2
6517,MORC2
6518,LARGE1
6519,MYO18B
6520,SLC2A11
6521,C1QTNF6
6522,FAM83F
6523,SEC14L4
6524,ZDHHC8P1
6525,GIMAP6
6526,GIMAP4
6527,ADCK2
6528,MKRN1
6529,AGAP3
6530,KRBA1
6531,ZNF767P
6532,ACTR3B
6533,NTS
6534,BTG1
6535,LRRIQ1
6536,C12orf29
6537,ATP13A3
6538,SFTPD
6539,DYDC2
6540,TMEM254
6541,TMTC1
6542,KRAS
6543,IPO8
6544,SPINK5
6545,IMPA1
6546,LRRCC1
6547,E2F5
6548,CA1
6549,CCDC59
6550,SWAP70
6551,ARNTL
6552,LYVE1
6553,AMPD3
6554,SBF2
6555,MICAL2
6556,RRAS2
6557,HSD17B4
6558,ZFC3H1
6559,TEX15
6560,SARAF
6561,RNF122
6562,DUSP26
6563,DPF2
6564,MEN1
6565,ERG28
6566,GSC
6567,DGLUCY
6568,UNC79
6569,NUMB
6570,CATSPERB
6571,VRTN
6572,TTC9
6573,MED6
6574,EIF2S1
6575,ADAM20
6576,LOXL2
6577,ELP3
6578,PEBP4
6579,ADAMDEC1
6580,CTIF
6581,MRO
6582,MBD2
6583,IER3IP1
6584,MRPS36
6585,CCNB1
6586,CDK7
6587,CD180
6588,IRAK2
6589,CAMK1
6590,THUMPD3
6591,VHL
6592,BHLHE40
6593,ARL8B
6594,EDEM1
6595,CNTN6
6596,CHL1
6597,MEIS2
6598,DPH6
6599,KATNBL1
6600,EMC7
6601,TRPM1
6602,GNAT2
6603,GSTM1
6604,PRPF38B
6605,REG4
6606,TSPAN2
6607,TSHB
6608,GSTM5
6609,GSTM3
6610,SYT6
6611,VAV3
6612,CHIA
6613,PSRC1
6614,HMGCS2
6615,PTPN22
6616,SORT1
6617,WNT2B
6618,PTGFRN
6619,LAMTOR5
6620,ADAM30
6621,NOTCH2
6622,TRIM45
6623,CEPT1
6624,CD101
6625,VTCN1
6626,NGF
6627,AP4B1
6628,NAPG
6629,SPIRE1
6630,PPHLN1
6631,FKBP11
6632,ARF3
6633,TMEM106C
6634,SLC38A2
6635,PLEKHA8P1
6636,YWHAQ
6637,KIDINS220
6638,GRHL1
6639,ROCK2
6640,RSAD2
6641,MYCN
6642,LPIN1
6643,CMPK2
6644,IAH1
6645,LDHA
6646,SAA2
6647,ANO3
6648,IL6ST
6649,FST
6650,CFHR4
6651,NAV1
6652,CDC73
6653,TIMM17A
6654,CRB1
6655,CFHR5
6656,ERN2
6657,RPS15A
6658,RAX
6659,GRP
6660,RBM17
6661,IL2RA
6662,ANKRD16
6663,ECHDC3
6664,IL15RA
6665,CCNH
6666,HRH4
6667,TMEM241
6668,KCTD1
6669,CABLES1
6670,DOCK2
6671,EMP1
6672,SOX5
6673,RERG
6674,SLCO1B1
6675,KLRD1
6676,KLRC1
6677,SPX
6678,LRP4
6679,MYBPC3
6680,DDB2
6681,ACP2
6682,USP26
6683,RTL8C
6684,RAB33A
6685,SOX3
6686,RBMX2
6687,STK26
6688,FOLH1B
6689,PIWIL4
6690,MTNR1B
6691,PUM1
6692,SPOCD1
6693,PHC2
6694,CDCA8
6695,GNL2
6696,AGO4
6697,HOOK1
6698,CYP2J2
6699,BTF3L4
6700,PRPF38A
6701,DSC2
6702,DSG3
6703,RNF138
6704,ELP2
6705,DSG1
6706,DSC3
6707,DSC1
6708,DTNA
6709,FHOD3
6710,TPGS2
6711,DAGLA
6712,SLC43A3
6713,TIMM10
6714,DHX34
6715,APLNR
6716,FADS2
6717,TMEM258
6718,TCN1
6719,C5AR2
6720,TMEM165
6721,CLOCK
6722,PDGFRA
6723,GGACT
6724,COL4A2
6725,CLDN10
6726,DZIP1
6727,UBAC2
6728,ARGLU1
6729,BIVM
6730,TPP2
6731,CARS2
6732,ARHGAP32
6733,STT3A
6734,ADAMTS8
6735,ACRV1
6736,ETS1
6737,SLC37A2
6738,KLB
6739,TMED7
6740,APC
6741,NREP
6742,WDR36
6743,OSTF1
6744,RFK
6745,UBQLN1
6746,NAA35
6747,C9orf40
6748,ANXA1
6749,CTSL
6750,AGTPBP1
6751,GOLM1
6752,FAM189A2
6753,PSAT1
6754,ISCA1
6755,ADAM19
6756,HAVCR2
6757,CCNJL
6758,TAOK3
6759,USP30
6760,SDS
6761,MSI1
6762,HNF1A
6763,FBXO21
6764,TBX3
6765,OASL
6766,HRK
6767,RNFT2
6768,P2RX4
6769,BICDL1
6770,DTX1
6771,TRAFD1
6772,DMTF1
6773,TMEM243
6774,CCDC146
6775,TMEM60
6776,CD36
6777,UGT2A3
6778,CSN2
6779,UGT2B28
6780,PNPLA8
6781,HILPDA
6782,FAM71F1
6783,RINT1
6784,SRPK2
6785,KCP
6786,TES
6787,MDFIC
6788,MTO1
6789,ADGRB3
6790,ANKRD6
6791,HTR1B
6792,KHDC1
6793,CEP162
6794,SYNCRIP
6795,SNX14
6796,NT5E
6797,MRAP2
6798,EPHA7
6799,AKIRIN2
6800,ORC3
6801,LCA5
6802,MAP3K7
6803,CGA
6804,GJA10
6805,PRR5L
6806,LMO2
6807,PHF21A
6808,NAT10
6809,EHF
6810,ELF5
6811,PRRG4
6812,CAPRIN1
6813,ATP5MC2
6814,DNAJC14
6815,CD63
6816,PRPH
6817,AVIL
6818,AMHR2
6819,LACRT
6820,GDF11
6821,GLS2
6822,ITGA7
6823,TESPA1
6824,FAM186B
6825,RDH5
6826,AGAP2
6827,BLOC1S1
6828,KRT85
6829,CDK4
6830,PPP1R1A
6831,TROAP
6832,TSPAN31
6833,B4GALNT1
6834,TFCP2
6835,COQ10A
6836,FAIM2
6837,PAN2
6838,ESPL1
6839,KRT7
6840,ZC3H10
6841,HNRNPA1
6842,SLC26A10
6843,ACVR1B
6844,OS9
6845,MIP
6846,KCNH3
6847,LTV1
6848,MAP7
6849,CD164
6850,AFG1L
6851,NHSL1
6852,AHI1
6853,HEY2
6854,PKIB
6855,TAAR5
6856,NMBR
6857,SMPD2
6858,MICAL1
6859,REPS1
6860,STX11
6861,PRADC1
6862,SEMA4F
6863,CCT7
6864,EGR4
6865,RAB11FIP5
6866,SMYD5
6867,DYSF
6868,CCDC142
6869,EMX1
6870,KCNMB4
6871,USP15
6872,GNS
6873,CPM
6874,MDM2
6875,KLHL36
6876,BCO1
6877,MPHOSPH6
6878,CHST5
6879,KIAA0513
6880,DYNC1LI2
6881,FBXL8
6882,FHOD1
6883,CCDC102A
6884,SLC9A5
6885,AGT
6886,PCNX2
6887,KCNK1
6888,URB2
6889,EGLN1
6890,CAPN9
6891,COG2
6892,ABCB10
6893,NTPCR
6894,TAF5L
6895,GLUL
6896,STX6
6897,RGS8
6898,RNASEL
6899,DHX9
6900,KIAA1614
6901,CEP350
6902,NPL
6903,PIGC
6904,LAMC1
6905,RC3H1
6906,GPR55
6907,SP110
6908,MRPL44
6909,CHRND
6910,PAX3
6911,DOCK10
6912,TTLL4
6913,USP37
6914,HTR2B
6915,ITM2C
6916,SLC19A3
6917,SERPINE2
6918,DNAJB2
6919,WNT10A
6920,TMBIM1
6921,CYP27A1
6922,EIF4E2
6923,ARMC9
6924,CAB39
6925,COX5B
6926,REV1
6927,TSGA10
6928,MFSD9
6929,TMEM127
6930,EDAR
6931,TGFBRAP1
6932,GCC2
6933,MRPS9
6934,GPR45
6935,C2orf49
6936,EPC2
6937,ARHGEF4
6938,ISCU
6939,ALDH1L2
6940,STAB2
6941,USP44
6942,SCYL2
6943,CKAP4
6944,PLXNC1
6945,APPL2
6946,PWP1
6947,DRAM1
6948,WASHC4
6949,SLC41A2
6950,VILL
6951,FLNB
6952,NEK3
6953,PCDH8
6954,VPS36
6955,RNASEH2B
6956,CKAP2
6957,CNMD
6958,TBC1D4
6959,THSD1
6960,BORA
6961,LRCH1
6962,SUCLA2
6963,RCBTB1
6964,MED4
6965,PHF11
6966,COG3
6967,LMO7
6968,SCEL
6969,ITM2B
6970,SPRY2
6971,NUDT15
6972,EDNRB
6973,RCBTB2
6974,LCP1
6975,SETDB2
6976,SCRN1
6977,C7orf25
6978,TNS3
6979,SPDYE1
6980,CHST12
6981,IGF2BP3
6982,GPNMB
6983,RAPGEF5
6984,RAC1
6985,KDELR2
6986,IL6
6987,ZDHHC4
6988,AOAH
6989,BZW2
6990,DGKB
6991,TBRG4
6992,DDX56
6993,HUS1
6994,NACAD
6995,C7orf69
6996,DBNL
6997,CCM2
6998,MYO1G
6999,TTYH3
7000,CIDEB
7001,TTC5
7002,NKX2-8
7003,NKX2-1
7004,ZFHX2
7005,ADAMTS7
7006,ABHD17C
7007,IREB2
7008,ALPK3
7009,TM6SF1
7010,CIB2
7011,CALCOCO2
7012,RSAD1
7013,NMT1
7014,MYCBPAP
7015,SRSF1
7016,VEZF1
7017,CHAD
7018,TACO1
7019,TEX2
7020,DCAF7
7021,LIMD2
7022,BRIP1
7023,KAT7
7024,RTP4
7025,ACTL6A
7026,NDUFB5
7027,MRPL47
7028,TRA2B
7029,SCN2A
7030,TBR1
7031,ERMN
7032,GALNT5
7033,SCN7A
7034,TANK
7035,BLK
7036,GATA4
7037,SKIL
7038,HLX
7039,VPS45
7040,IL10
7041,KCTD3
7042,RPS6KC1
7043,IL36G
7044,IL1RN
7045,IL36A
7046,IL36RN
7047,IL36B
7048,IL1F10
7049,CFC1
7050,SMPD4
7051,WDR33
7052,CCDC115
7053,SAP130
7054,BIN1
7055,IMP4
7056,HS6ST1
7057,UGGT1
7058,GYPC
7059,STAM
7060,GAD2
7061,ABI1
7062,YME1L1
7063,DNAJC1
7064,NIPSNAP3A
7065,LRRC8A
7066,CDK9
7067,TXN
7068,ODF2
7069,TOR1B
7070,C9orf78
7071,SMC2
7072,KLF4
7073,TOR1A
7074,RALGPS1
7075,OR1J1
7076,OR13C9
7077,ST6GALNAC4
7078,TMOD1
7079,DAB2IP
7080,STXBP1
7081,SLC2A8
7082,ANGPTL2
7083,CDK5RAP2
7084,ZFP37
7085,SLC31A2
7086,SLC31A1
7087,TLR4
7088,ZNF189
7089,ALDOB
7090,STX17
7091,PRPF4
7092,FPGS
7093,USP20
7094,BAAT
7095,KIF12
7096,ATP6V1G1
7097,TEX10
7098,GARNL3
7099,MRPL50
7100,DPM2
7101,WDR38
7102,TSTD2
7103,GABBR2
7104,HEMGN
7105,PSMB7
7106,NR5A1
7107,TRMO
7108,RABEPK
7109,GOLGA1
7110,XPA
7111,NCBP1
7112,ANP32B
7113,OR1L4
7114,PDCL
7115,RPL35
7116,CTSV
7117,LMX1B
7118,ARPC5L
7119,ENPP2
7120,DSCC1
7121,DERL1
7122,MYC
7123,IL33
7124,DMAC1
7125,RANBP6
7126,POLR1E
7127,PLAA
7128,IL11RA
7129,UBAP2
7130,APTX
7131,RNF38
7132,TLN1
7133,CCL21
7134,SIT1
7135,IFNA21
7136,DMRT1
7137,DNAJB5
7138,SPAG8
7139,DCTN3
7140,CD72
7141,TMEM8B
7142,GRHPR
7143,ALDH1B1
7144,HINT2
7145,ARHGEF39
7146,IGFBPL1
7147,DENND4C
7148,RPS6
7149,CNPY3
7150,FOXP4
7151,PPIL1
7152,KLC4
7153,KIF13A
7154,ZSCAN9
7155,PIM1
7156,GMPR
7157,CMTR1
7158,TFAP2A
7159,SLC22A7
7160,YIPF3
7161,TMEM14B
7162,TMEM63B
7163,FRS3
7164,TJAP1
7165,CAPN11
7166,TINAG
7167,HCRTR2
7168,KIAA0319
7169,IRF4
7170,SLC22A23
7171,TUBB2A
7172,LRRC1
7173,GCM1
7174,FOXF2
7175,BPHL
7176,RIPK1
7177,TUBB2B
7178,UQCC2
7179,HMGA1
7180,TCF19
7181,FLOT1
7182,IER3
7183,MDC1
7184,PGBD1
7185,ATAT1
7186,TPMT
7187,CLPS
7188,RNF144B
7189,NRM
7190,MTCH1
7191,VARS2
7192,TAF8
7193,FAM8A1
7194,C6orf52
7195,FGFBP1
7196,FGFBP2
7197,CPEB2
7198,FHDC1
7199,TLR2
7200,MGARP
7201,TTC29
7202,MYO7A
7203,FCHSD2
7204,ARRB1
7205,SLCO2B1
7206,THAP12
7207,ANKRD42
7208,IL18BP
7209,NUMA1
7210,CCDC90B
7211,SYTL2
7212,RAB30
7213,CREBZF
7214,LRRC32
7215,PRCP
7216,NARS2
7217,RNF121
7218,MRPL15
7219,PI15
7220,TTPA
7221,GGH
7222,SLCO5A1
7223,SULF1
7224,TGS1
7225,SDCBP
7226,NEK1
7227,DDX60
7228,NXPE4
7229,SORL1
7230,TMPRSS4
7231,BUD13
7232,TRPC6
7233,MMP7
7234,MMP20
7235,MMP27
7236,DCUN1D5
7237,YAP1
7238,TRIM29
7239,SLC37A4
7240,BTG4
7241,POU2F3
7242,RDX
7243,PPP2R1B
7244,FDX1
7245,C11orf1
7246,FXYD6
7247,ARHGAP20
7248,MMP13
7249,TMPRSS13
7250,CASP1
7251,CASP5
7252,ALKBH8
7253,MAP2K5
7254,UNC13C
7255,SQOR
7256,CTDSPL2
7257,SLTM
7258,THBS1
7259,MAPKBP1
7260,NUSAP1
7261,NDUFAF1
7262,KIF23
7263,ITGA11
7264,KNL1
7265,HAUS2
7266,RTF1
7267,PARP6
7268,RPLP1
7269,PAQR5
7270,LRRC49
7271,TUBGCP4
7272,RMDN3
7273,ITPKA
7274,UACA
7275,SMAD6
7276,PLCB2
7277,TMEM62
7278,ADAM10
7279,DUOX1
7280,SLC28A2
7281,STRA6
7282,CYP19A1
7283,ZNF280D
7284,SEMA6D
7285,BCL2L10
7286,RSL24D1
7287,SPTBN5
7288,GCHFR
7289,BCAR3
7290,TTLL7
7291,FNBP1L
7292,KYAT3
7293,GTF2B
7294,BRDT
7295,RABGGTB
7296,IFI44L
7297,GIPC2
7298,ARHGAP29
7299,IFI44
7300,SLC44A5
7301,CLCA2
7302,DNASE2B
7303,DBT
7304,RTCA
7305,IFT172
7306,SELENOI
7307,CGREF1
7308,HADHB
7309,KHK
7310,ADCY3
7311,PPM1B
7312,PNPT1
7313,DYNC2LI1
7314,LHCGR
7315,THUMPD2
7316,CYP1B1
7317,SULT6B1
7318,RAB1A
7319,ACTR2
7320,PREB
7321,SLC5A6
7322,ABCG5
7323,PREPL
7324,SLC3A1
7325,EMILIN1
7326,FBXO11
7327,SIX3
7328,ATRAID
7329,CENPO
7330,LRPPRC
7331,TRIM54
7332,DTNB
7333,ACTR1A
7334,CYP2C9
7335,MFSD13A
7336,CYP2C8
7337,MYOF
7338,LOXL4
7339,STAMBPL1
7340,CH25H
7341,LBX1
7342,ATAD1
7343,BTBD16
7344,KIF11
7345,TACC2
7346,DUSP5
7347,CALHM2
7348,ARL3
7349,CEP55
7350,KIF20B
7351,ENTPD1
7352,EXOC6
7353,PLCE1
7354,RBP4
7355,DBR1
7356,DNAJC13
7357,GPR87
7358,ANXA7
7359,FAM149B1
7360,ASCC1
7361,PLA2G12B
7362,ZNF365
7363,OIT3
7364,ADAMTS14
7365,RPS24
7366,TET1
7367,DNA2
7368,MYPN
7369,AOX1
7370,ATIC
7371,SMARCAL1
7372,BARD1
7373,STAT4
7374,MSTN
7375,CARF
7376,ASNSD1
7377,METTL5
7378,SSB
7379,NAB1
7380,CDK15
7381,PPIG
7382,FASTKD1
7383,MDH1B
7384,HECW2
7385,IDH1
7386,OLA1
7387,CIR1
7388,CHRNA1
7389,FAM117B
7390,WDR12
7391,ABI2
7392,ITGAV
7393,SLC40A1
7394,SLC35A5
7395,SENP7
7396,GUCA1C
7397,CCDC54
7398,COX17
7399,PARP9
7400,MNS1
7401,USP8
7402,SECISBP2L
7403,TMOD3
7404,SPPL2A
7405,GLCE
7406,SHF
7407,APH1B
7408,INTS14
7409,CILP
7410,PARP16
7411,PPCDC
7412,HCN4
7413,SEMA7A
7414,UBL7
7415,ARHGAP24
7416,FAM13A
7417,HERC3
7418,HERC6
7419,HERC5
7420,PCDH10
7421,NDST4
7422,ZGRF1
7423,AP1AR
7424,COPS4
7425,HNRNPD
7426,PRKG2
7427,RASGEF1B
7428,SEC31A
7429,FGF5
7430,GPAT3
7431,IL21
7432,FGF2
7433,BBS7
7434,KIAA1109
7435,BMPR1B
7436,RAP1GDS1
7437,LARP1B
7438,MMRN1
7439,PDE5A
7440,PRDM5
7441,TRPC3
7442,NAAA
7443,NUP54
7444,CXCL9
7445,BMP2K
7446,G3BP2
7447,FRAS1
7448,SCARB2
7449,CCNG2
7450,CNOT6L
7451,USO1
7452,CDKL2
7453,SHROOM3
7454,ANXA3
7455,PPA2
7456,CENPE
7457,GSTCD
7458,INTS12
7459,ENPEP
7460,CASP6
7461,LEF1
7462,HADH
7463,EGF
7464,PAPSS1
7465,SEC24B
7466,C4orf17
7467,PPP3CA
7468,SLC39A8
7469,MTTP
7470,FBN2
7471,MAPK8IP3
7472,RGS3
7473,GUCD1
7474,TTLL8
7475,RNF185
7476,SHISAL1
7477,PARVG
7478,B4GALNT3
7479,PDE6H
7480,ERP27
7481,ETV6
7482,GABARAPL1
7483,KIF21A
7484,CPNE8
7485,YARS2
7486,FGD4
7487,ALG10
7488,PIK3C2G
7489,SINHCAF
7490,PLCZ1
7491,AEBP2
7492,SLCO1C1
7493,ETFBKMT
7494,ETNK1
7495,ZCRB1
7496,TMEM117
7497,PRICKLE1
7498,C1RL
7499,NDUFA9
7500,CLSTN3
7501,KLRG1
7502,VAMP1
7503,TAPBPL
7504,CD27
7505,RBP5
7506,PEX5
7507,PIANP
7508,SLC38A4
7509,AMIGO2
7510,SCAF11
7511,COL2A1
7512,PPFIA2
7513,ANP32D
7514,LLPH
7515,LRIG3
7516,INHBE
7517,GLIPR1
7518,TPH2
7519,PHLDA1
7520,TMEM19
7521,LGR5
7522,PTPRQ
7523,DUSP6
7524,POC1B
7525,TMTC3
7526,LUM
7527,KERA
7528,SNRPF
7529,AMDHD1
7530,NEDD1
7531,SYCP3
7532,ASCL1
7533,GAS2L3
7534,TMEM132B
7535,SLC15A4
7536,TDG
7537,RITA1
7538,SDSL
7539,MMAB
7540,GLTP
7541,GIT2
7542,TCHP
7543,FAM222A
7544,FOXN4
7545,NUP58
7546,MTMR6
7547,SLC46A3
7548,SLC7A1
7549,LNX2
7550,SUOX
7551,CCDC65
7552,SLC39A5
7553,TARBP2
7554,RDH16
7555,DHH
7556,ACVRL1
7557,GPR84
7558,NPFF
7559,NABP2
7560,N4BP2L1
7561,CELA1
7562,SMARCC2
7563,BRCA2
7564,KANSL2
7565,CERS5
7566,MAP3K12
7567,ITGB7
7568,GALNT6
7569,CSAD
7570,LMBR1L
7571,ESYT1
7572,TMBIM6
7573,ANKRD52
7574,KRT71
7575,ZNF740
7576,SMIM2
7577,WDFY2
7578,LPAR6
7579,ESD
7580,RB1
7581,SBNO1
7582,MORN3
7583,SETD1B
7584,VPS33A
7585,VPS37B
7586,RHOF
7587,DENR
7588,DIAPH3
7589,SLAIN1
7590,RBM26
7591,SRRM4
7592,METTL21C
7593,MBNL2
7594,RNF113B
7595,ZIC5
7596,ABHD13
7597,RAB20
7598,GRTP1
7599,CUL4A
7600,SSTR1
7601,CDH24
7602,REM2
7603,CBLN3
7604,TSSK4
7605,NOVA1
7606,FITM1
7607,MDGA2
7608,TMX1
7609,FRMD6
7610,PELI2
7611,RTN1
7612,SYT16
7613,SLC38A6
7614,NAA30
7615,ADAM21
7616,RDH12
7617,DCAF5
7618,RAB15
7619,WDR89
7620,ESR2
7621,KCNH5
7622,STON2
7623,EFCAB11
7624,GPR65
7625,PTGR2
7626,JDP2
7627,AK7
7628,FAM181A
7629,SLC24A4
7630,FBLN5
7631,SERPINA10
7632,CLBA1
7633,SLC25A47
7634,WDR20
7635,NIPA2
7636,SLC12A6
7637,DUOXA1
7638,MFAP1
7639,TCF12
7640,SERF2
7641,ZSCAN29
7642,DUOXA2
7643,DUOX2
7644,LYSMD2
7645,SLC27A2
7646,FGF7
7647,HDC
7648,GCNT3
7649,BNIP2
7650,GTF2A2
7651,SRP14
7652,BAHD1
7653,DISP2
7654,CDAN1
7655,TLE3
7656,ANP32A
7657,COMMD4
7658,UBE2Q2
7659,PSTPIP1
7660,ETFA
7661,BCL2A1
7662,HMG20A
7663,SCAPER
7664,TSPAN3
7665,WDR61
7666,NCOA2
7667,NEIL1
7668,MAN2C1
7669,DNAJA4
7670,TLNRD1
7671,TPM1
7672,IGF1R
7673,ARRDC4
7674,PIF1
7675,USP3
7676,CYP11A1
7677,BBS4
7678,PML
7679,CYP1A1
7680,ADAMTS17
7681,LINS1
7682,ULK3
7683,PCSK6
7684,CCDC33
7685,CELF6
7686,SCAMP2
7687,CYP1A2
7688,LMAN1L
7689,HAPLN3
7690,RHCG
7691,POLG
7692,RLBP1
7693,FANCI
7694,ABHD2
7695,WDR93
7696,TICRR
7697,NTRK3
7698,DET1
7699,MFGE8
7700,ZNF710
7701,UNC45A
7702,ST8SIA2
7703,MCTP2
7704,FURIN
7705,IQGAP1
7706,CRTC3
7707,EFL1
7708,SH3GL3
7709,SEC11A
7710,GLYR1
7711,PMM2
7712,SLC5A2
7713,ITGAX
7714,TGFB1I1
7715,ARMC5
7716,PARN
7717,FTO
7718,UQCRC2
7719,CDR2
7720,IGSF6
7721,ARHGAP17
7722,MYLK3
7723,ABCC12
7724,NKD1
7725,DHX38
7726,TXNL4B
7727,MARVELD3
7728,CHST4
7729,ZFHX3
7730,CLEC18B
7731,CPNE2
7732,NLRC5
7733,KATNB1
7734,KIFC3
7735,ADAMTS18
7736,NUDT7
7737,GCSH
7738,CMTM3
7739,CMTM2
7740,CDH11
7741,NOL3
7742,MAP1LC3B
7743,MBTPS1
7744,CDH13
7745,ZCCHC14
7746,ADAD2
7747,OSGIN1
7748,IRF8
7749,RHOT2
7750,RPL3L
7751,ZSCAN32
7752,RPS2
7753,NDUFB10
7754,PDPK1
7755,TIGD7
7756,DEF8
7757,TCF25
7758,GALNS
7759,GAS8
7760,MED9
7761,NCOR1
7762,COPS3
7763,GID4
7764,ZNF287
7765,MYOCD
7766,KSR1
7767,UTP4
7768,RANBP10
7769,CTRL
7770,DPEP3
7771,GFOD2
7772,NOB1
7773,PRPSAP2
7774,UNC45B
7775,PCTP
7776,OR4D1
7777,TOM1L1
7778,KIF2B
7779,C17orf80
7780,TOB1
7781,VPS53
7782,SPATA22
7783,SGSM2
7784,NPEPPS
7785,SKAP1
7786,LRRC46
7787,SCRN2
7788,SSH2
7789,RHBDL3
7790,SPACA3
7791,ARSG
7792,ABCA8
7793,G6PC3
7794,CLTC
7795,C17orf64
7796,BCAS3
7797,PTRH2
7798,SS18
7799,TAF4B
7800,AFG3L2
7801,PRELID3A
7802,IMPA2
7803,GNAL
7804,SLC39A6
7805,RPRD1A
7806,C18orf21
7807,GALNT1
7808,ASXL3
7809,ADCYAP1
7810,MEP1B
7811,SLC25A52
7812,GAREM1
7813,ESCO1
7814,OSBPL1A
7815,GATA6
7816,GREB1L
7817,RMC1
7818,PELP1
7819,NPC1
7820,SLC14A1
7821,ARRB2
7822,SLC13A5
7823,ZMYND15
7824,WRAP53
7825,MINK1
7826,SAT2
7827,ASGR1
7828,PIK3R5
7829,TP53
7830,CCDC40
7831,ARHGDIA
7832,TMC6
7833,SLC16A3
7834,CARD14
7835,TTYH2
7836,RAB40B
7837,EIF4A3
7838,CSNK1D
7839,ANAPC11
7840,TBCD
7841,FN3KRP
7842,NARF
7843,RPTOR
7844,FOXK2
7845,TRIM65
7846,CBX8
7847,SECTM1
7848,RNF157
7849,CEP131
7850,ZNF750
7851,WDR45B
7852,CBX4
7853,RNF165
7854,DYM
7855,MAPK4
7856,ELAC1
7857,MBD1
7858,SMAD4
7859,TNFRSF11A
7860,ZCCHC2
7861,FBXO15
7862,CBLN2
7863,PMAIP1
7864,P3H4
7865,NT5C3B
7866,RETREG3
7867,ERBB2
7868,GRB7
7869,MIEN1
7870,PNMT
7871,ARL5C
7872,STAC2
7873,IGFBP4
7874,FKBP10
7875,TXNL4A
7876,CACNA1A
7877,MISP3
7878,SAMD1
7879,BRD4
7880,SLC39A3
7881,NFIC
7882,TPGS1
7883,PLPP2
7884,ZIM3
7885,PRDM15
7886,PFKL
7887,FEM1A
7888,VAV1
7889,MVB12A
7890,CIB3
7891,SH3GL1
7892,DUS3L
7893,DPP9
7894,DMRTC2
7895,CCDC97
7896,TMEM91
7897,ZFP14
7898,SIRT3
7899,IFITM3
7900,PGGHG
7901,HUNK
7902,COL6A1
7903,OR1E3
7904,IFNAR1
7905,SOD1
7906,COL6A2
7907,DNMT3L
7908,TRPM2
7909,SCYL1
7910,TMEM50B
7911,APP
7912,URB1
7913,AKT1
7914,IL19
7915,EMP3
7916,SAE1
7917,NTN5
7918,LMTK3
7919,GEMIN7
7920,CBLC
7921,WTIP
7922,ADAMTS10
7923,SLC6A3
7924,RNPEPL1
7925,CAPN10
7926,MYO1F
7927,NLRP12
7928,CACNG8
7929,ZNF787
7930,TIMM29
7931,FBN3
7932,CARM1
7933,EVI5L
7934,TM4SF5
7935,SLC47A1
7936,PSMB6
7937,GPR32
7938,SIGLEC10
7939,ACP4
7940,KLK3
7941,ZNF473
7942,FAM71E1
7943,RPS11
7944,PTH2
7945,RPL13A
7946,CTU1
7947,NOSIP
7948,IGLON5
7949,RCN3
7950,ZNF614
7951,SLC2A5
7952,RERE
7953,MMEL1
7954,CFAP74
7955,PRDM16
7956,CELA2A
7957,PADI3
7958,FHAD1
7959,PADI1
7960,EPHA2
7961,ARHGEF19
7962,EFHD2
7963,PEX14
7964,PGD
7965,MYOM3
7966,SH3BGRL3
7967,CNKSR1
7968,RPL11
7969,IL22RA1
7970,ZNF593
7971,C1orf216
7972,KIAA0319L
7973,EVA1B
7974,C1orf94
7975,DMRTA2
7976,PLK4
7977,MAP3K6
7978,FCN3
7979,GPN2
7980,SYTL1
7981,WDTC1
7982,CELA3A
7983,NBPF3
7984,HSPG2
7985,ITGB3BP
7986,SERBP1
7987,BCL10
7988,PRKACB
7989,PIGK
7990,TINAGL1
7991,AZIN2
7992,RPS8
