,genes
9621,IPO8
9622,STAT2
9623,NUP43
9624,DISP2
9625,NEGR1
9626,IFT88
9627,RBMS2
9628,ORC3
9629,TPH1
9630,NDUFB10
9631,BAZ2A
9632,GJB6
9633,PLCB2
9634,BUB1B
9635,BMF
9636,FLYWCH1
9637,KLHL42
9638,Plpp6
9639,GRAMD1B
9640,MRPS35
9641,METTL11B
9642,CACNA2D1
9643,REP15
9644,ZMYM5
9645,GORAB
9646,GPR26
9647,PNRC1
9648,GPR176
9649,ABCC8
9650,NDP
9651,X9430038I01Rik
9652,TDRD6
9653,RGL3
9654,MAOB
9655,HS2ST1
9656,THBS1
9657,TAX1BP3
9658,KCNS1
9659,IKZF5
9660,FMO2
9661,ALKBH3
9662,X2310057M21Rik
9663,FMO1
9664,ANKRD6
9665,ARNTL2
9666,SCAMP2
9667,CCDC114
9668,Nemp1
9669,X2810417H13Rik
9670,CUZD1
9671,ZNF704
9672,EMP3
9673,Kyat3
9674,TTC12
9675,GAS8
9676,PRRC2C
9677,GPR34
9678,TM7SF3
9679,TRAPPC5
9680,FGFR1OP2
9681,TBC1D10C
9682,LRP1
9683,ASUN
9684,GBP7
9685,SEMA3D
9686,NXPH4
9687,DAAM2
9688,KLHDC4
9689,DNM3
9690,PLEKHA1
9691,MRPS28
9692,BACH2
9693,ACCS
9694,CDK6
9695,PACSIN1
9696,NDUFA4L2
9697,C15orf41
9698,STAC3
9699,HEY1
9700,DDX58
9701,SUCO
9702,BTBD16
9703,RBM48
9704,CCHCR1
9705,ZNF770
9706,SLC25A24
9707,VPRBP
9708,CUL9
9709,NSMCE4A
9710,FAM102B
9711,ARHGAP9
9712,TRIM7
9713,ANKIB1
9714,MARS
9715,SKIV2L
9716,UFL1
9717,BCOR
9718,TRIM41
9719,LRRD1
9720,LYRM5
9721,CACNG5
9722,PEX2
9723,CBLN3
9724,AQR
9725,PPP1CA
9726,KLHL32
9727,WDR47
9728,MAP3K10
9729,ABHD13
9730,Akap9
9731,FBXL4
9732,X5330417C22Rik
9733,SLC25A28
9734,DTX3
9735,CDH18
9736,RC3H1
9737,HIPK4
9738,PLEKHA4
9739,Pitpnc1
9740,ZBTB38
9741,PPP1R15A
9742,Slc26a10
9743,RPRD1A
9744,SPNS2
9745,SGMS1
9746,CDH12
9747,USP45
9748,ARGLU1
9749,OS9
9750,MYBBP1A
9751,GTPBP10
9752,BLVRB
9753,RABGGTA
9754,Cfap69
9755,DGKZ
9756,BPTF
9757,DXO
9758,XAF1
9759,LTBP4
9760,LRFN2
9761,MARCH9
9762,AMBRA1
9763,Pvr
9764,MANEA
9765,TSFM
9766,ZNF609
9767,Milr1
9768,ABHD11
9769,NECAB1
9770,ADAM22
9771,PITPNM3
9772,TEX2
9773,CKAP5
9774,OTUD6B
9775,C3AR1
9776,WBSCR27
9777,WDR7
9778,GSTM1
9779,Plppr2
9780,Apoc1
9781,BTAF1
9782,SLC26A7
9783,RUNDC3B
9784,ABCB1
9785,OFD1
9786,X1110051M20Rik
9787,CD79B
9788,RANBP17
9789,POGK
9790,MIS12
9791,BACE2
9792,KAZN
9793,ILDR2
9794,APOBEC1
9795,TMEM51
9796,PCK2
9797,DHX33
9798,GEMIN8
9799,PLEKHG1
9800,DOK4
9801,NRL
9802,ERC2
9803,PPIP5K2
9804,RIMKLB
9805,Fam208a
9806,OAZ2
9807,PPP1R14C
9808,DNPH1
9809,EFHD2
9810,RAD54L2
9811,CLCF1
9812,Sh3bgr
9813,NUP88
9814,PHC1
9815,MTHFD1L
9816,HMGN1
9817,MADD
9818,TBL3
9819,COL16A1
9820,SLCO4C1
9821,DNAJC16
9822,LIMD2
9823,AP1G2
9824,CYP2S1
9825,AGMAT
9826,ST8SIA4
9827,SH3PXD2B
9828,CAMTA2
9829,CREG1
9830,KLC3
9831,IL17RD
9832,X1110037F02Rik
9833,ZFHX2
9834,SCAMP5
9835,RCSD1
9836,KCNA2
9837,HNRNPUL1
9838,Cep126
9839,EIF4H
9840,ERG
9841,PPP1R13L
9842,INTS8
9843,SLC25A34
9844,RNF167
9845,CD53
9846,Siah1b
9847,LAT2
9848,MYH6
9849,CMTM5
9850,APPL1
9851,SPEN
9852,SNRNP25
9853,OARD1
9854,CEPT1
9855,RFWD2
9856,TTC3
9857,C1QTNF4
9858,IQCC
9859,IQSEC3
9860,EML2
9861,AGBL2
9862,TEX264
9863,DENND6A
9864,HLCS
9865,X1700123O20Rik
9866,SNRPD2
9867,CATSPERD
9868,GPR161
9869,SIX5
9870,SZRD1
9871,TIPRL
9872,SFT2D2
9873,PSME4
9874,PLEKHH2
9875,REPS2
9876,ERF
9877,BSDC1
9878,CROCC
9879,INO80D
9880,RSPH6A
9881,BEGAIN
9882,OSBPL10
9883,WDR25
9884,TMEM205
9885,GFER
9886,KCND3
9887,ATP1A3
9888,FBXW4
9889,SLC19A2
9890,S100PBP
9891,RFX3
9892,ULK4
9893,SLC16A11
9894,ARHGEF1
9895,TET2
9896,RCC2
9897,RPS19
9898,CABLES1
9899,ARHGEF10L
9900,IGSF21
9901,C7orf57
9902,MICB
9903,SH3KBP1
9904,ABHD4
9905,NPNT
9906,TRIM62
9907,CMTM8
9908,NRG3
9909,MAP7D2
9910,IFFO2
9911,GHITM
9912,Gm17018
9913,IRGQ
9914,FAM117B
9915,RAMP3
9916,WDR43
9917,WWP1
9918,Nacad
9919,FZD7
9920,GRID1
9921,RWDD2B
9922,OSTC
9923,TSPYL2
9924,ELMO1
9925,IQSEC2
9926,CCDC8
9927,PDE9A
9928,NBL1
9929,MSANTD4
9930,H2AFV
9931,ZNF598
9932,N4BP2L1
9933,SMC1A
9934,CYYR1
9935,RIPK2
9936,PNMAL1
9937,TMCO4
9938,BRCA2
9939,OSGIN2
9940,OTUD3
9941,ZMIZ2
9942,LONP1
9943,HECTD2
9944,PRKD2
9945,CHRNB1
9946,PLA2G5
9947,RPUSD1
9948,X2310036O22Rik
9949,MAP6D1
9950,YEATS2
9951,CLVS1
9952,ARHGAP11A
9953,ELOVL6
9954,ARHGAP12
9955,PHF8
9956,UBLCP1
9957,CHD7
9958,VPS41
9959,RBBP8
9960,MUL1
9961,WNK3
9962,LAMP3
9963,ZNF236
9964,CA8
9965,RUSC1
9966,USPL1
9967,DMXL2
9968,TOX
9969,TTC1
9970,CDK13
9971,KATNAL1
9972,CFTR
9973,GTF3C3
9974,SNTB2
9975,Nkx6.2
9976,SLC7A1
9977,THOC6
9978,PCF11
9979,ATP1B2
9980,ATG2B
9981,ANKRD42
9982,WRAP53
9983,RAP1GAP
9984,Tmem29
9985,RGL2
9986,SSR2
9987,Pum3
9988,MYZAP
9989,Shtn1
9990,CCDC9
9991,NINJ2
9992,CLDN5
9993,HTR2C
9994,MDFIC
9995,METTL18
9996,C1orf112
9997,Wapl
9998,DICER1
9999,PIK3R1
10000,MEIS3
10001,PAQR6
10002,HIBCH
10003,NTHL1
10004,CCNB1
10005,CIRH1A
10006,MFSD6
10007,GK5
10008,ARHGAP32
10009,MMRN2
10010,RPL21
10011,TARDBP
10012,CACNA2D4
10013,GPR12
10014,FAM35A
10015,DCP1B
10016,SYT15
10017,PIEZO2
10018,ZNF281
10019,STX3
10020,CEP78
10021,RRP9
10022,IRF8
10023,RNF123
10024,AGO1
10025,H2.Ob
10026,SOX5
10027,PTCHD2
10028,HSPB8
10029,PTCHD1
10030,FBXO2
10031,FMOD
10032,GLTSCR2
10033,CAMSAP2
10034,SEPW1
10035,PRELP
10036,SDK2
10037,TMTC4
10038,CDC42EP4
10039,X5730559C18Rik
10040,MBP
10041,ENTPD3
10042,CCDC64
10043,Ccdc74a
10044,C17orf80
10045,GUCY1A2
10046,GGACT
10047,FAM104A
10048,MRPS27
10049,Kctd12b
10050,GCN1L1
10051,KIF21B
10052,DDX24
10053,KLF8
10054,PCCA
10055,PNPLA3
10056,SLC39A11
10057,RRAGB
10058,BBOX1
10059,PRIMA1
10060,RIMS1
10061,PYROXD1
10062,LRRC18
10063,LRRC29
10064,BIVM
10065,FCHO2
10066,AMOT
10067,KCNJ2
10068,RASL12
10069,COX6A1
10070,BTBD7
10071,ZIC5
10072,X1810011H11Rik
10073,MPPED1
10074,TRPC5
10075,UBR7
10076,Gm20604
10077,Alg13
10078,PI4KA
10079,CORO2B
10080,PGM5
10081,COQ5
10082,KIRREL
10083,TSPO
10084,RNF10
10085,PDE3A
10086,UTP15
10087,Plekha6
10088,GPR155
10089,TPP2
10090,UBAC2
10091,PPP2R2D
10092,SLC24A4
10093,ENC1
10094,YDJC
10095,Mapk1ip1
10096,CIR1
10097,CPSF2
10098,LAD1
10099,MYRIP
10100,ABCA9
10101,GCK
10102,PHLDA3
10103,EFHC1
10104,POLDIP3
10105,FAM169A
10106,Abca8a
10107,PTPRE
10108,PDCD7
10109,HAUS1
10110,RPL37
10111,FHDC1
10112,RHOD
10113,SMEK1
10114,CARD6
10115,TCF20
10116,MCM3
10117,ANKRD13A
10118,IPO9
10119,NDUFA7
10120,MACC1
10121,SHISA4
10122,GIT2
10123,LMAN1
10124,WIPI1
10125,GPR45
10126,DLX1
10127,TDRKH
10128,AMMECR1L
10129,SLC16A6
10130,METAP1D
10131,NOL4
10132,RNPEP
10133,FAM222A
10134,C5orf51
10135,AGRN
10136,MVK
10137,TANGO6
10138,PKP2
10139,PIGS
10140,S100A10
10141,ZNRF3
10142,DCAF17
10143,SPIDR
10144,METTL8
10145,ARHGEF11
10146,ELMOD1
10147,RAPGEF5
10148,ZBED3
10149,TLK1
10150,ACACB
10151,WDR41
10152,NCAPG2
10153,MAT2B
10154,IGSF3
10155,CSGALNACT2
10156,TBCA
10157,Sln
10158,DSTYK
10159,WDR60
10160,WDR11
10161,ZNF519
10162,MYO3B
10163,TMCC2
10164,ABHD14B
10165,SVOP
10166,HNRNPF
10167,ARSB
10168,ZNF239
10169,KANK3
10170,UGGT2
10171,INPP5F
10172,FAM212A
10173,CSDC2
10174,CCDC115
10175,KLHDC8A
10176,VWA1
10177,SSH1
10178,RASSF4
10179,PPIG
10180,Msantd2
10181,COX10
10182,PHOSPHO2-KLHL23
10183,DZIP1
10184,Gm9774
10185,PAPD4
10186,ARMC5
10187,BEND6
10188,NFRKB
10189,CMKLR1
10190,SLC35F2
10191,ZNF451
10192,CHCHD7
10193,SLC35E2B
10194,TBC1D22B
10195,KDM5B
10196,X0610010F05Rik
10197,ABHD14A
10198,Fbxo38
10199,ZFAND4
10200,BAG2
10201,SGSM1
10202,AMMECR1
10203,LYN
10204,RABIF
10205,TMC7
10206,ADRBK2
10207,PM20D1
10208,PTCHD4
10209,FAM92B
10210,NXT2
10211,SESTD1
10212,PELO
10213,ITGA1
10214,STAB1
10215,MKL1
10216,C11orf71
10217,TTC19
10218,EHBP1
10219,SGSM3
10220,TMEM183A
10221,SETD1A
10222,S100A13
10223,PBRM1
10224,HPS4
10225,SPECC1
10226,CTF1
10227,ARL15
10228,AREL1
10229,GNL3
10230,OSBPL6
10231,LGALSL
10232,SNX18
10233,RBM45
10234,ESM1
10235,SMIM12
10236,DLGAP3
10237,TSEN2
10238,GATAD2B
10239,RBM7
10240,CRTAC1
10241,DENND4B
10242,ATF4
10243,ZMYM6
10244,AGPS
10245,CCNO
10246,NFKBIL1
10247,FBRS
10248,Frmpd3
10249,DHX29
10250,MGAT3
10251,ADORA1
10252,MFAP4
10253,Zfp532
10254,FAM63B
10255,ZMYM4
10256,MIOS
10257,RELN
10258,C1GALT1
10259,DCTPP1
10260,ZNF410
10261,Fcmr
10262,ABCB4
10263,MUSTN1
10264,LEO1
10265,CLSPN
10266,TBC1D10B
10267,PRDM10
10268,CXorf57
10269,AGO4
10270,CPA6
10271,CD2BP2
10272,Sdhaf3
10273,USP22
10274,ELMSAN1
10275,DMTF1
10276,C1orf116
10277,KLHL14
10278,MUM1L1
10279,Ubap2l
10280,DNAL1
10281,SUN2
10282,KCNJ12
10283,GOLGA7B
10284,GTPBP1
10285,Acot5
10286,SHFM1
10287,ASXL1
10288,SIN3A
10289,ADPRHL2
10290,FAM227A
10291,DHRS7B
10292,MIER2
10293,UBE2Q1
10294,THSD7B
10295,CUX2
10296,IPO11
10297,SH2B3
10298,FAM199X
10299,KDM7A
10300,KCNA4
10301,ATXN2
10302,HIRIP3
10303,ASB4
10304,STK40
10305,PBXIP1
10306,OSCP1
10307,MAFF
10308,SAFB2
10309,SHC1
10310,ZFYVE1
10311,PLA2G6
10312,RGSL1
10313,FLAD1
10314,ITPR3
10315,Acad12
10316,ALKBH5
10317,FAM159B
10318,ARRDC4
10319,WDR55
10320,DUSP15
10321,IMMP1L
10322,RGS8
10323,YPEL3
10324,GAREM
10325,SELK
10326,NPL
10327,JPH1
10328,MAPK6
10329,OBFC1
10330,DHX9
10331,SIPA1L1
10332,COMMD10
10333,SHCBP1L
10334,ATPAF2
10335,WBP5
10336,PPP1R3A
10337,NAA25
10338,MAP3K9
10339,TRAFD1
10340,WDR74
10341,TTC9
10342,DPM3
10343,Bmt2
10344,SGTB
10345,HECTD4
10346,ID1
10347,KRTCAP2
10348,BEX1
10349,NMNAT2
10350,TMEM108
10351,APOBR
10352,MRAP2
10353,MANEAL
10354,TRIM46
10355,HEBP1
10356,SMG7
10357,Muc1
10358,EXOG
10359,FAM166B
10360,RNF214
10361,LGR6
10362,AQP11
10363,GPR153
10364,HECW2
10365,KRBA1
10366,FOXF1
10367,Mcts2
10368,GPR151
10369,FLT3
10370,SNAI1
10371,FGF11
10372,ALKBH6
10373,NREP
10374,Serpinb6b
10375,LRRTM3
10376,ZC3H6
10377,Trp53rkb
10378,Gm9776
10379,TOM1
10380,LHFPL4
10381,AIDA
10382,FOXO4
10383,MAMSTR
10384,GREB1L
10385,EGFLAM
10386,SBK1
10387,NOTUM
10388,Borcs5
10389,NHLRC3
10390,GNG2
10391,KLHL6
10392,Nemp2
10393,EDEM3
10394,CCDC63
10395,ZNF513
10396,Tmem18
10397,SPICE1
10398,DPY19L1
10399,FAM89A
10400,SYNPO
10401,Zfp866
10402,TUBA1C
10403,HIC1
10404,MOB1A
10405,TMEM186
10406,AQP6
10407,ISPD
10408,PPP2R3A
10409,HPDL
10410,ARL11
10411,PYURF
10412,Lor
10413,SIMC1
10414,RFESD
10415,ZMPSTE24
10416,UPF2
10417,FAM129C
10418,EXOC3L1
10419,TMEM64
10420,PIGV
10421,FAM13C
10422,UEVLD
10423,TRIM56
10424,TMEM11
10425,MEI4
10426,ZNF784
10427,SMCO3
10428,B3GALNT1
10429,KCNJ6
10430,C6orf47
10431,PCDHB12
10432,FBRSL1
10433,FILIP1L
10434,Gm6741
10435,OR51E2
10436,HEXIM2
10437,GPRASP1
10438,TMEM130
10439,X2510009E07Rik
10440,GPR135
10441,HFM1
10442,USP48
10443,OTUD1
10444,Chd3os
10445,HILPDA
10446,LENG9
10447,C17orf96
10448,GPR149
10449,PGP
10450,GJC2
10451,ZNF536
10452,Pcdhb12
10453,ELFN2
10454,SPTSSB
10455,RAB9B
10456,ZBTB37
10457,Acot6
10458,TRIL
10459,GIMAP1-GIMAP5
10460,HSCB
10461,RAI2
10462,SORCS1
10463,SETX
10464,CASC1
10465,ZC2HC1A
10466,MDGA1
10467,PARS2
10468,Pxylp1
10469,ZFP3
10470,VPS37D
10471,UBXN10
10472,X1700019D03Rik
10473,ECM2
10474,FAM221B
10475,ADAMTS3
10476,RBM20
10477,X0610009L18Rik
10478,Pld6
10479,NPSR1
10480,TOX3
10481,DIRAS1
10482,DPY19L3
10483,KCNS3
10484,FEM1A
10485,X1190005I06Rik
10486,PDE12
10487,RPL7
10488,PTPN11
10489,DMRTA1
10490,X1700048O20Rik
10491,VWCE
10492,RTN4R
10493,ADAMTSL5
10494,LYSMD4
10495,Clec4a3
10496,TMEM145
10497,MGAT5B
10498,TAF10
10499,ZMYM1
10500,KBTBD7
10501,SLC36A4
10502,S1PR2
10503,TP53BP1
10504,CCDC60
10505,CCDC84
10506,NCMAP
10507,KLHL15
10508,WDFY3
10509,NAALAD2
10510,CCRL2
10511,THRAP3
10512,ORAI3
10513,EMX2
10514,CEP164
10515,PURA
10516,MGAT2
10517,GPR75
10518,GLS2
10519,NPY5R
10520,Adgrd1
10521,MRPL50
10522,PCDHB11
10523,RELL2
10524,SLC35G1
10525,IRF2BP1
10526,CCDC141
10527,ALS2CL
10528,FMN1
10529,Pcdhb14
10530,KIAA1107
10531,CEP68
10532,GPR22
10533,Zrsr1
10534,FAM19A2
10535,EML6
10536,S100A1
10537,RSBN1
10538,X2900011O08Rik
10539,PROCA1
10540,FAM109A
10541,PRSS53
10542,X1810024B03Rik
10543,ARF6
10544,X1810030O07Rik
10545,NKRF
10546,CXorf23
10547,LSM8
10548,HEPACAM2
10549,RNF182
10550,BCL2L15
10551,FOXO1
10552,Spink10
10553,WFIKKN2
10554,GPR146
10555,S1PR4
10556,CDC25C
10557,KCNJ4
10558,GRSF1
10559,DNAJC21
10560,NXPE4
10561,NHLRC1
10562,BHLHA9
10563,IL20RB
10564,PCED1B
10565,OSBPL1A
10566,PCSK9
10567,Ctla2a
10568,Crb3
10569,NRN1L
10570,CNR1
10571,ZNF879
10572,UBR3
10573,GPR4
10574,X1700001O22Rik
10575,TP53I13
10576,ACKR3
10577,ALKBH2
10578,PHLPP1
10579,MARVELD1
10580,SLC25A53
10581,Snhg11
10582,LACC1
10583,SOWAHA
10584,BC024139
10585,TMEM74B
10586,CXXC4
10587,SLC16A13
10588,TIGD3
10589,DSG2
10590,SPTSSA
10591,Gm9493
10592,CRYGA
10593,CAMSAP3
10594,N6AMT1
10595,DOCK5
10596,ZNF507
10597,RIN3
10598,SHISA2
10599,FAM160A2
10600,FAM46C
10601,TNFAIP8L1
10602,ASCC1
10603,ZFAND3
10604,X2510039O18Rik
10605,HS3ST5
10606,Zfp758
10607,BOD1
10608,ZNF488
10609,TRAM1L1
10610,RPS2
10611,ACKR2
10612,DACT1
10613,X9930012K11Rik
10614,TEX38
10615,RASIP1
10616,CAGE1
10617,ACP1
10618,GAREML
10619,TLR7
10620,DND1
10621,SMIM7
10622,ZBTB39
10623,LIPH
10624,SWI5
10625,RNF208
10626,CNRIP1
10627,CSRNP2
10628,PARD6B
10629,Gm7334
10630,ZBTB7C
10631,CSRNP3
10632,Plppr4
10633,FZD1
10634,ZNF23
10635,TMEM201
10636,PALB2
10637,Ccnjl
10638,KCNJ10
10639,GEMIN7
10640,SLC38A6
10641,GSKIP
10642,DOK7
10643,SERPINB1
10644,ABCA6
10645,TRMT10C
10646,C5orf30
10647,SCML4
10648,HJURP
10649,ZFP36
10650,SPATA32
10651,FADS6
10652,SETD2
10653,ISCA1
10654,CYB5D1
10655,ZNF354C
10656,Cd300c2
10657,SHB
10658,C2orf80
10659,OXGR1
10660,TLR1
10661,ANKRD45
10662,LSM11
10663,X1700056E22Rik
10664,LEMD2
10665,Ankrd50
10666,ZNF444
10667,COA4
10668,UQCRQ
10669,X4930503L19Rik
10670,SYT16
10671,X1700029I15Rik
10672,H1FX
10673,SSTR3
10674,ZNF367
10675,Ttc41
10676,Cfap43
10677,UBTD2
10678,PWWP2A
10679,MYLK4
10680,KCTD21
10681,PP2D1
10682,NAPEPLD
10683,SFT2D3
10684,TST
10685,X1110034G24Rik
10686,SPATA21
10687,FZD5
10688,TUBG2
10689,X9030612E09Rik
10690,PRRT3
10691,Gm4779
10692,PRSS22
10693,Cetn4
10694,ANKRD34B
10695,TMEM232
10696,PRKCE
10697,MEGF8
10698,LRFN4
10699,Pcdhb7
10700,ZC2HC1C
10701,E130308A19Rik
10702,RNF216
10703,LINGO2
10704,S1PR5
10705,S1PR1
10706,MAGI1
10707,SUV420H1
10708,SLC25A26
10709,Poln
10710,DMD
10711,CCDC73
10712,SAYSD1
10713,RPL18A
10714,TUBB2B
10715,PIGW
10716,BOLA3
10717,C16orf54
10718,AMER3
10719,Borcs6
10720,SOX3
10721,SHROOM2
10722,CIRBP
10723,LRRC3B
10724,DPY19L4
10725,VCPIP1
10726,NUDT18
10727,ASXL3
10728,HS6ST1
10729,BC106179
10730,X1110012L19Rik
10731,KCNG4
10732,MED26
10733,ZNF688
10734,ZNF574
10735,MORN2
10736,KLHDC9
10737,ZNF691
10738,CENPH
10739,LCA5L
10740,TMEM86B
10741,Dcaf12l1
10742,RTN4RL1
10743,USH1G
10744,INSIG1
10745,PREB
10746,LHFPL2
10747,SOWAHB
10748,FAHD1
10749,ADRA2C
10750,PROSER2
10751,CENPE
10752,ZNF423
10753,NYAP1
10754,SH2D5
10755,WDR81
10756,TMEM88
10757,CXCR4
10758,EPCAM
10759,KCNK13
10760,TRIM39
10761,AKR1E2
10762,X2410002F23Rik
10763,X1190002N15Rik
10764,HNRNPH2
10765,TMEM60
10766,COX19
10767,INSM2
10768,GPRIN3
10769,Gm9797
10770,Zfp956
10771,Ttll13
10772,HCRT
10773,TRRAP
10774,PCDHB3
10775,SYS1
10776,GPR150
10777,POU3F3
10778,ZNF560
10779,C1QL1
10780,KCNA5
10781,DDX28
10782,METTL24
10783,PENK
10784,ST7L
10785,FRRS1L
10786,GLB1
10787,ZNF48
10788,DBX2
10789,CHRM2
10790,ESF1
10791,PIGZ
10792,SH3TC2
10793,MTUS1
10794,ZNF629
10795,VWC2L
10796,PCDHB5
10797,PID1
10798,PLEKHA7
10799,HENMT1
10800,CDC42EP2
10801,MFSD5
10802,SMTNL2
10803,SPRED2
10804,COL27A1
10805,PQLC3
10806,Pcdhb4
10807,WDR89
10808,THTPA
10809,PRR15
10810,ADRB2
10811,PNOC
10812,SPRN
10813,BRICD5
10814,MMS22L
10815,TSSC4
10816,ZNF764
10817,FAM179A
10818,BASP1
10819,C5orf24
10820,Ifitm10
10821,CCDC149
10822,WHAMM
10823,ZFP36L2
10824,ZSWIM3
10825,SERPINB9
10826,C15orf52
10827,LYRM2
10828,CRADD
10829,Gvin1
10830,SLITRK6
10831,ADRA1A
10832,Pcdhb8
10833,X4933415A04Rik
10834,Gm9803
10835,PAIP2B
10836,NPAS4
10837,C2CD4C
10838,CCDC42
10839,Tmem268
10840,Gm20715
10841,CLEC14A
10842,IFIT2
10843,BC049762
10844,MRPS12
10845,SDPR
10846,WNK1
10847,GPR158
10848,Teddm2
10849,ING1
10850,SLC25A51
10851,C2CD2
10852,TMEM104
10853,EIF4G1
10854,X4930451I11Rik
10855,ONECUT2
10856,B3GAT1
10857,POLR2K
10858,PNLIP
10859,ZNF830
10860,POFUT1
10861,STARD5
10862,FAM26F
10863,SNX12
10864,Otulin
10865,SBSN
10866,EID2
10867,PPP1R15B
10868,LRRC8D
10869,HPCAL4
10870,C16orf52
10871,MCMDC2
10872,SERINC4
10873,Cep295
10874,X9930021J03Rik
10875,PATL1
10876,FUT10
10877,TMEM229B
10878,CHRM3
10879,OLIG1
10880,GLDN
10881,ADAMTS6
10882,NXPH1
10883,E2F8
10884,GSG1L
10885,ZNF565
10886,CD109
10887,PCDHB14
10888,IQUB
10889,SCAF8
10890,PNMA2
10891,PIK3R6
10892,RPRML
10893,PLAUR
10894,SCAND1
10895,VPS13A
10896,HEPACAM
10897,PILRA
10898,USP27X
10899,TUSC5
10900,SHE
10901,PNMA3
10902,ZFP62
10903,KIAA1161
10904,STXBP6
10905,CCBE1
10906,HS3ST2
10907,ERMP1
10908,SLC25A23
10909,RPL37A
10910,ZNF322
10911,GJB2
10912,RPL27A
10913,Asphd1
10914,JRK
10915,PCDHB16
10916,RBP1
10917,YOD1
10918,KCNK6
10919,Lrrc75a
10920,NGFRAP1
10921,Hnrnpa1
10922,CMTR2
10923,PPM1E
10924,CAMK2N1
10925,KIAA2022
10926,TMEM150B
10927,SH2D7
10928,SOX18
10929,SCN4B
10930,C1QTNF2
10931,FAM19A4
10932,COX17
10933,GOLPH3L
10934,KCTD4
10935,AR
10936,ZNF526
10937,FAM43A
10938,Spin2c
10939,ZNF319
10940,ARSJ
10941,UNC119B
10942,X4930430F08Rik
10943,ZNF518B
10944,LYRM4
10945,PRR12
10946,Cfap58
10947,TICRR
10948,TMEM215
10949,BDH1
10950,TCAIM
10951,B3GNTL1
10952,Hrk
10953,Oacyl
10954,VWA5B2
10955,OLFML2A
10956,TTC34
10957,ZNF316
10958,CXXC5
10959,MTFR1L
10960,TMEM251
10961,C2orf42
10962,Gm5424
10963,TIFA
10964,CHTF8
10965,SLITRK4
10966,CSNK2A2
10967,MAPK10
10968,HMGA1
10969,FOXC2
10970,Igbp1b
10971,Bst2
10972,NXPH3
10973,CDC42SE1
10974,Cystm1
10975,KCTD11
10976,FAT4
10977,CCDC66
10978,MRPS7
10979,FAM83H
10980,RHOJ
10981,EPM2AIP1
10982,X2410016O06Rik
10983,ZNF787
10984,GPR61
10985,CLDN12
10986,MPEG1
10987,X3110062M04Rik
10988,Lrrc75b
10989,GCHFR
10990,DDIT4L
10991,SLC39A3
10992,KRT1
10993,BROX
10994,CKAP4
10995,VAT1L
10996,PIP5KL1
10997,GPR1
10998,HECTD3
10999,PRAMEF8
11000,FBL
11001,MBTPS2
11002,ATXN1
11003,Irgm1
11004,Zfp740
11005,TEFM
11006,MYCT1
11007,GPR6
11008,Csl
11009,ADCK2
11010,NQO2
11011,SLC26A1
11012,GPR156
11013,ZBTB21
11014,TSHZ1
11015,TAPT1
11016,MARS2
11017,SPSB4
11018,X1110032F04Rik
11019,ZFP41
11020,FBXO41
11021,CCDC108
11022,MIPOL1
11023,SPATA2
11024,PCDHB7
11025,ZNF445
11026,NIPA1
11027,C9orf40
11028,TMEM164
11029,DUSP28
11030,NGRN
11031,LRRC4B
11032,Tmem198b
11033,RNF31
11034,CLDN14
11035,FAM221A
11036,ANKDD1B
11037,TICAM1
11038,CLTC
11039,Cd24a
11040,ZNF654
11041,DMRTA2
11042,TET1
11043,KHNYN
11044,CYP4X1
11045,CHST9
11046,SAMD14
11047,RAB2A
11048,DYNC2H1
11049,DUSP18
11050,YTHDF3
11051,RPL9
11052,CDH19
11053,CCDC36
11054,FAM185A
11055,C14orf28
11056,OVOS2
11057,MAGEH1
11058,TAF9B
11059,HIST1H2BF
11060,C2CD3
11061,PTGS1
11062,PRSS45
11063,MC4R
11064,EMC6
11065,GAP43
11066,ZNF358
11067,SFN
11068,NEURL4
11069,PCDHB6
11070,KCNE4
11071,ZNF286A
11072,LANCL3
11073,LOC100652824
11074,Cstad
11075,ABHD17B
11076,DNAH14
11077,ZNF768
11078,B4gat1
11079,ATMIN
11080,ODF3B
11081,CTDSPL
11082,ZBTB44
11083,FLRT2
11084,GPR68
11085,REXO1
11086,Cmya5
11087,FAM180A
11088,C11orf68
11089,DLK2
11090,XXYLT1
11091,FAM132B
11092,ARL4A
11093,GPHN
11094,DYNLRB1
11095,X8030462N17Rik
11096,ZFP30
11097,DLGAP2
11098,RNF152
11099,MROH7
11100,BAIAP3
11101,TSPYL1
11102,C12orf60
11103,MIS18BP1
11104,FBXO28
11105,CLTB
11106,TMEM41B
11107,LXN
11108,TYW3
11109,ZNF235
11110,FRAT2
11111,ANKRD34C
11112,C1orf174
11113,C9orf142
11114,FGFBP3
11115,X2810006K23Rik
11116,FBXO30
11117,CD3EAP
11118,TSSK6
11119,TRPT1
11120,GAL3ST3
11121,Msl3l2
11122,RPS8
11123,ZCCHC5
11124,YIPF6
11125,CHAMP1
11126,UST
11127,PPP1R2
11128,UBIAD1
11129,Bola2
11130,WBP1L
11131,SAMD9L
11132,RNF150
11133,ZC3HAV1L
11134,FANCB
11135,HS3ST3A1
11136,LRRC49
11137,ATG16L2
11138,PHF13
11139,LIX1
11140,FLRT1
11141,SLC38A9
11142,SNED1
11143,GJB1
11144,AKAP10
11145,CCDC88B
11146,TRIM16
11147,PYGO2
11148,CDCA4
11149,DIRAS2
11150,BRI3
11151,BEX4
11152,LONP2
11153,GIMAP6
11154,GPR157
