,genes
11219,NAA25
11220,NAA30
11221,NAA35
11222,NAA38
11223,NAA40
11224,NAA50
11225,NAA60
11226,NAAA
11227,NAALAD2
11228,NAALADL1
11229,NAALADL2
11230,NAALADL2-AS3
11231,NAB1
11232,NAB2
11233,NABP1
11234,NABP2
11235,NACA
11236,NACA2
11237,NACAD
11238,NACAP1
11239,NACC1
11240,NACC2
11241,NADK
11242,NADK2
11243,NADSYN1
11244,NAE1
11245,NAF1
11246,NAGA
11247,NAGK
11248,NAGLU
11249,NAGPA
11250,NAGS
11251,NAIF1
11252,NAIP
11253,NALCN
11254,NALT1
11255,NAMPT
11256,NANOG
11257,NANOGNB
11258,NANOS1
11259,NANOS2
11260,NANOS3
11261,NANP
11262,NANS
11263,NAP1L1
11264,NAP1L2
11265,NAP1L3
11266,NAP1L4
11267,NAP1L5
11268,NAP1L6
11269,NAPA
11270,NAPB
11271,NAPEPLD
11272,NAPG
11273,NAPRT
11274,NAPSA
11275,NAPSB
11276,NARF
11277,NARFL
11278,NARS
11279,NARS2
11280,NASP
11281,NAT1
11282,NAT10
11283,NAT14
11284,NAT16
11285,NAT2
11286,NAT6
11287,NAT8
11288,NAT8B
11289,NAT8L
11290,NAT9
11291,NATD1
11292,NAV1
11293,NAV2
11294,NAV3
11295,NAXD
11296,NAXE
11297,NBAS
11298,NBDY
11299,NBEA
11300,NBEAL1
11301,NBEAL2
11302,NBN
11303,NBPF1
11304,NBPF10
11305,NBPF11
11306,NBPF18P
11307,NBPF22P
11308,NBPF3
11309,NBPF6
11310,NBPF7
11311,NBR1
11312,NBR2
11313,NCALD
11314,NCAM1
11315,NCAM2
11316,NCAN
11317,NCAPD2
11318,NCAPD3
11319,NCAPG
11320,NCAPG2
11321,NCAPH
11322,NCAPH2
11323,NCBP1
11324,NCBP2
11325,NCBP2-AS2
11326,NCBP2L
11327,NCBP3
11328,NCCRP1
11329,NCDN
11330,NCEH1
11331,NCF1C
11332,NCF2
11333,NCF4
11334,NCK1
11335,NCK2
11336,NCKAP1
11337,NCKAP1L
11338,NCKAP5
11339,NCKAP5L
11340,NCKIPSD
11341,NCL
11342,NCLN
11343,NCMAP
11344,NCOA1
11345,NCOA2
11346,NCOA3
11347,NCOA4
11348,NCOA5
11349,NCOA6
11350,NCOA7
11351,NCOR1
11352,NCOR1P1
11353,NCOR2
11354,NCR1
11355,NCR2
11356,NCR3
11357,NCS1
11358,NCSTN
11359,NDC1
11360,NDC80
11361,NDE1
11362,NDEL1
11363,NDFIP1
11364,NDFIP2
11365,NDN
11366,NDNF
11367,NDOR1
11368,NDP
11369,NDRG1
11370,NDRG2
11371,NDRG3
11372,NDRG4
11373,NDST1
11374,NDST2
11375,NDST3
11376,NDST4
11377,NDUFA1
11378,NDUFA10
11379,NDUFA11
11380,NDUFA12
11381,NDUFA13
11382,NDUFA2
11383,NDUFA3
11384,NDUFA4
11385,NDUFA4L2
11386,NDUFA5
11387,NDUFA6
11388,NDUFA6-AS1
11389,NDUFA7
11390,NDUFA8
11391,NDUFA9
11392,NDUFAB1
11393,NDUFAF1
11394,NDUFAF2
11395,NDUFAF3
11396,NDUFAF4
11397,NDUFAF4P1
11398,NDUFAF5
11399,NDUFAF6
11400,NDUFAF7
11401,NDUFAF8
11402,NDUFB1
11403,NDUFB10
11404,NDUFB11
11405,NDUFB2
11406,NDUFB2-AS1
11407,NDUFB3
11408,NDUFB4
11409,NDUFB5
11410,NDUFB6
11411,NDUFB7
11412,NDUFB8
11413,NDUFB9
11414,NDUFC1
11415,NDUFC2
11416,NDUFS1
11417,NDUFS2
11418,NDUFS3
11419,NDUFS4
11420,NDUFS5
11421,NDUFS6
11422,NDUFS7
11423,NDUFS8
11424,NDUFV1
11425,NDUFV2
11426,NDUFV2-AS1
11427,NDUFV3
11428,NEAT1
11429,NEB
11430,NEBL
11431,NEBL-AS1
11432,NECAB1
11433,NECAB2
11434,NECAB3
11435,NECAP1
11436,NECAP2
11437,NECTIN1
11438,NECTIN2
11439,NECTIN3
11440,NECTIN4
11441,NEDD1
11442,NEDD4
11443,NEDD4L
11444,NEDD8
11445,NEDD9
11446,NEFH
11447,NEFL
11448,NEFM
11449,NEGR1
11450,NEIL1
11451,NEIL2
11452,NEIL3
11453,NEK1
11454,NEK10
11455,NEK11
11456,NEK2
11457,NEK3
11458,NEK4
11459,NEK5
11460,NEK6
11461,NEK7
11462,NEK8
11463,NEK9
11464,NELFA
11465,NELFB
11466,NELFCD
11467,NELFE
11468,NELL1
11469,NELL2
11470,NEMF
11471,NEMP1
11472,NEMP2
11473,NENF
11474,NEO1
11475,NEPRO
11476,NES
11477,NET1
11478,NETO1
11479,NETO2
11480,NEU1
11481,NEU2
11482,NEU3
11483,NEU4
11484,NEURL1
11485,NEURL1B
11486,NEURL2
11487,NEURL3
11488,NEURL4
11489,NEUROD1
11490,NEUROD2
11491,NEUROD4
11492,NEUROD6
11493,NEUROG1
11494,NEUROG2
11495,NEUROG3
11496,NEXMIF
11497,NEXN
11498,NEXN-AS1
11499,NF1
11500,NF2
11501,NFAM1
11502,NFASC
11503,NFAT5
11504,NFATC1
11505,NFATC2
11506,NFATC2IP
11507,NFATC3
11508,NFATC4
11509,NFE2
11510,NFE2L1
11511,NFE2L2
11512,NFE2L3
11513,NFIA
11514,NFIB
11515,NFIC
11516,NFIL3
11517,NFIX
11518,NFKB1
11519,NFKB2
11520,NFKBIA
11521,NFKBIB
11522,NFKBID
11523,NFKBIE
11524,NFKBIL1
11525,NFKBIZ
11526,NFRKB
11527,NFS1
11528,NFU1
11529,NFX1
11530,NFXL1
11531,NFYA
11532,NFYB
11533,NFYC
11534,NFYC-AS1
11535,NGB
11536,NGDN
11537,NGEF
11538,NGF
11539,NGFR
11540,NGLY1
11541,NGRN
11542,NHEJ1
11543,NHLH1
11544,NHLH2
11545,NHLRC1
11546,NHLRC2
11547,NHLRC3
11548,NHLRC4
11549,NHP2
11550,NHS
11551,NHSL1
11552,NICN1
11553,NID1
11554,NID2
11555,NIF3L1
11556,NIFK
11557,NIFK-AS1
11558,NIM1K
11559,NIN
11560,NINJ1
11561,NINJ2
11562,NINL
11563,NIP7
11564,NIPA1
11565,NIPA2
11566,NIPAL1
11567,NIPAL2
11568,NIPAL3
11569,NIPAL4
11570,NIPBL
11571,NIPBL-AS1
11572,NIPSNAP1
11573,NIPSNAP2
11574,NIPSNAP3A
11575,NIPSNAP3B
11576,NISCH
11577,NIT1
11578,NIT2
11579,NKAIN1
11580,NKAIN2
11581,NKAIN3
11582,NKAIN4
11583,NKAP
11584,NKAPD1
11585,NKAPL
11586,NKAPP1
11587,NKD1
11588,NKD2
11589,NKG7
11590,NKIRAS1
11591,NKIRAS2
11592,NKPD1
11593,NKRF
11594,NKTR
11595,NKX1-2
11596,NKX2-1
11597,NKX2-2
11598,NKX2-3
11599,NKX2-4
11600,NKX2-5
11601,NKX2-6
11602,NKX2-8
11603,NKX3-1
11604,NKX3-2
11605,NKX6-1
11606,NKX6-2
11607,NKX6-3
11608,NLE1
11609,NLGN1
11610,NLGN2
11611,NLGN3
11612,NLGN4X
11613,NLGN4Y
11614,NLK
11615,NLN
11616,NLRC3
11617,NLRC4
11618,NLRC5
11619,NLRP1
11620,NLRP10
11621,NLRP11
11622,NLRP12
11623,NLRP13
11624,NLRP14
11625,NLRP2
11626,NLRP2B
11627,NLRP3
11628,NLRP4
11629,NLRP5
11630,NLRP6
11631,NLRP7
11632,NLRP8
11633,NLRP9
11634,NLRX1
11635,NMB
11636,NMBR
11637,NMD3
11638,NME1
11639,NME3
11640,NME4
11641,NME5
11642,NME6
11643,NME7
11644,NME8
11645,NME9
11646,NMI
11647,NMNAT1
11648,NMNAT2
11649,NMNAT3
11650,NMRAL1
11651,NMRAL2P
11652,NMRK1
11653,NMRK2
11654,NMS
11655,NMT1
11656,NMT2
11657,NMU
11658,NMUR1
11659,NMUR2
11660,NNAT
11661,NNMT
11662,NNT
11663,NOA1
11664,NOB1
11665,NOBOX
11666,NOC2L
11667,NOC2LP2
11668,NOC3L
11669,NOC4L
11670,NOCT
11671,NOD1
11672,NOD2
11673,NODAL
11674,NOG
11675,NOL10
11676,NOL11
11677,NOL12
11678,NOL3
11679,NOL4
11680,NOL4L
11681,NOL6
11682,NOL7
11683,NOL8
11684,NOL9
11685,NOLC1
11686,NOM1
11687,NOMO1
11688,NONO
11689,NOP10
11690,NOP14
11691,NOP14-AS1
11692,NOP16
11693,NOP2
11694,NOP53
11695,NOP56
11696,NOP58
11697,NOP9
11698,NORAD
11699,NOS1
11700,NOS1AP
11701,NOS2
11702,NOS3
11703,NOSIP
11704,NOSTRIN
11705,NOTCH1
11706,NOTCH2
11707,NOTCH2NL
11708,NOTCH3
11709,NOTCH4
11710,NOTO
11711,NOTUM
11712,NOV
11713,NOVA1
11714,NOVA2
11715,NOX1
11716,NOX3
11717,NOX4
11718,NOX5
11719,NOXA1
11720,NOXO1
11721,NOXRED1
11722,NPAP1
11723,NPAS1
11724,NPAS2
11725,NPAS3
11726,NPAS4
11727,NPAT
11728,NPB
11729,NPBWR1
11730,NPBWR2
11731,NPC1
11732,NPC1L1
11733,NPC2
11734,NPDC1
11735,NPEPPS
11736,NPFF
11737,NPFFR1
11738,NPFFR2
11739,NPHP1
11740,NPHP4
11741,NPHS1
11742,NPHS2
11743,NPIPA8
11744,NPIPB11
11745,NPIPB15
11746,NPIPB2
11747,NPL
11748,NPLOC4
11749,NPM1
11750,NPM2
11751,NPM3
11752,NPNT
11753,NPPA
11754,NPPB
11755,NPPC
11756,NPR1
11757,NPR2
11758,NPR3
11759,NPRL2
11760,NPRL3
11761,NPS
11762,NPSR1
11763,NPTN
11764,NPTX1
11765,NPTX2
11766,NPTXR
11767,NPVF
11768,NPW
11769,NPY
11770,NPY1R
11771,NPY2R
11772,NPY4R
11773,NPY5R
11774,NPY6R
11775,NQO1
11776,NQO2
11777,NR0B1
11778,NR0B2
11779,NR1D1
11780,NR1D2
11781,NR1H2
11782,NR1H3
11783,NR1H4
11784,NR1I2
11785,NR1I3
11786,NR2C1
11787,NR2C2
11788,NR2C2AP
11789,NR2E1
11790,NR2E3
11791,NR2F1
11792,NR2F1-AS1
11793,NR2F2
11794,NR2F2-AS1
11795,NR2F6
11796,NR3C1
11797,NR3C2
11798,NR4A1
11799,NR4A2
11800,NR4A3
11801,NR5A1
11802,NR5A2
11803,NR6A1
11804,NRAP
11805,NRARP
11806,NRAS
11807,NRAV
11808,NRBF2
11809,NRBP1
11810,NRBP2
11811,NRCAM
11812,NRDC
11813,NRDE2
11814,NREP
11815,NRF1
11816,NRG1
11817,NRG2
11818,NRG3
11819,NRG4
11820,NRGN
11821,NRIP1
11822,NRIP2
11823,NRIP3
11824,NRK
11825,NRL
11826,NRM
11827,NRN1
11828,NRN1L
11829,NRP1
11830,NRP2
11831,NRROS
11832,NRSN1
11833,NRSN2
11834,NRSN2-AS1
11835,NRTN
11836,NRXN1
11837,NRXN2
11838,NRXN3
11839,NSA2
11840,NSD1
11841,NSD2
11842,NSD3
11843,NSDHL
11844,NSF
11845,NSFL1C
11846,NSG1
11847,NSG2
11848,NSL1
11849,NSMAF
11850,NSMCE1
11851,NSMCE2
11852,NSMCE3
11853,NSMCE4A
11854,NSMF
11855,NSRP1
11856,NSUN2
11857,NSUN3
11858,NSUN4
11859,NSUN5
11860,NSUN5P2
11861,NSUN6
11862,NSUN7
11863,NT5C
11864,NT5C1A
11865,NT5C1B
11866,NT5C2
11867,NT5C3A
11868,NT5C3B
11869,NT5DC1
11870,NT5DC2
11871,NT5DC3
11872,NT5E
11873,NT5M
11874,NTAN1
11875,NTF3
11876,NTF4
11877,NTHL1
11878,NTM
11879,NTM-AS1
11880,NTMT1
11881,NTN1
11882,NTN3
11883,NTN4
11884,NTN5
11885,NTNG1
11886,NTNG2
11887,NTPCR
11888,NTRK1
11889,NTRK2
11890,NTRK3
11891,NTS
11892,NTSR1
11893,NTSR2
11894,NUAK1
11895,NUAK2
11896,NUB1
11897,NUBP1
11898,NUBP2
11899,NUBPL
11900,NUCB1
11901,NUCB2
11902,NUCKS1
11903,NUDC
11904,NUDCD1
11905,NUDCD2
11906,NUDCD3
11907,NUDT1
11908,NUDT10
11909,NUDT11
11910,NUDT12
11911,NUDT13
11912,NUDT14
11913,NUDT15
11914,NUDT16
11915,NUDT16L1
11916,NUDT16P1
11917,NUDT17
11918,NUDT18
11919,NUDT19
11920,NUDT2
11921,NUDT21
11922,NUDT22
11923,NUDT4
11924,NUDT5
11925,NUDT6
11926,NUDT7
11927,NUDT8
11928,NUDT9
11929,NUDT9P1
11930,NUF2
11931,NUFIP1
11932,NUFIP2
11933,NUMA1
11934,NUMB
11935,NUMBL
11936,NUP107
11937,NUP133
11938,NUP153
11939,NUP155
11940,NUP160
11941,NUP188
11942,NUP205
11943,NUP210
11944,NUP210L
11945,NUP210P1
11946,NUP214
11947,NUP35
11948,NUP37
11949,NUP43
11950,NUP50
11951,NUP54
11952,NUP58
11953,NUP62
11954,NUP62CL
11955,NUP85
11956,NUP88
11957,NUP93
11958,NUP98
11959,NUPL2
11960,NUPR1
11961,NUPR2
11962,NUS1
11963,NUSAP1
11964,NUTF2
11965,NUTM1
11966,NUTM2B-AS1
11967,NUTM2D
11968,NUTM2F
11969,NUTM2G
11970,NVL
11971,NWD1
11972,NWD2
11973,NXF1
11974,NXF3
11975,NXF4
11976,NXF5
11977,NXN
11978,NXNL1
11979,NXNL2
11980,NXPE1
11981,NXPE2
11982,NXPE3
11983,NXPE4
11984,NXPH1
11985,NXPH2
11986,NXPH3
11987,NXPH4
11988,NXT1
11989,NXT2
11990,NYAP1
11991,NYAP2
11992,NYNRIN
11993,NYX
11994,OAF
11995,OARD1
11996,OAS1
11997,OAS2
11998,OAS3
11999,OASL
12000,OAT
12001,OAZ1
12002,OAZ2
12003,OAZ3
12004,OBP2A
12005,OBP2B
12006,OBSCN
12007,OBSCN-AS1
12008,OBSL1
12009,OC90
12010,OCA2
12011,OCEL1
12012,OCIAD1
12013,OCIAD2
12014,OCLM
12015,OCLN
12016,OCRL
12017,OCSTAMP
12018,ODAM
12019,ODAPH
12020,ODC1
12021,ODF1
12022,ODF2
12023,ODF2L
12024,ODF3
12025,ODF3B
12026,ODF3L1
12027,ODF3L2
12028,ODF4
12029,ODR4
12030,OFD1
12031,OGDH
12032,OGDHL
12033,OGFOD1
12034,OGFOD2
12035,OGFOD3
12036,OGFR
12037,OGFRL1
12038,OGG1
12039,OGN
12040,OGT
12041,OIP5
12042,OIP5-AS1
12043,OIT3
12044,OLA1
12045,OLAH
12046,OLFM1
12047,OLFM2
12048,OLFM3
12049,OLFM4
12050,OLFML1
12051,OLFML2A
12052,OLFML2B
12053,OLFML3
12054,OLIG1
12055,OLIG2
12056,OLIG3
12057,OLMALINC
12058,OLR1
12059,OMA1
12060,OMD
12061,OMG
12062,OMP
12063,ONECUT1
12064,ONECUT2
12065,ONECUT3
12066,OOEP
12067,OOSP2
12068,OPA1
12069,OPA3
12070,OPALIN
12071,OPCML
12072,OPHN1
12073,OPLAH
12074,OPN1LW
12075,OPN1SW
12076,OPN3
12077,OPN4
12078,OPN5
12079,OPRD1
12080,OPRK1
12081,OPRL1
12082,OPRM1
12083,OPRPN
12084,OPTC
12085,OPTN
12086,OR10A2
12087,OR10A3
12088,OR10A4
12089,OR10A5
12090,OR10A6
12091,OR10A7
12092,OR10AD1
12093,OR10AG1
12094,OR10C1
12095,OR10G2
12096,OR10G3
12097,OR10G4
12098,OR10G7
12099,OR10G8
12100,OR10G9
12101,OR10H1
12102,OR10H2
12103,OR10H3
12104,OR10H4
12105,OR10H5
12106,OR10J1
12107,OR10J3
12108,OR10J5
12109,OR10K1
12110,OR10K2
12111,OR10P1
12112,OR10Q1
12113,OR10R2
12114,OR10S1
12115,OR10T2
12116,OR10V1
12117,OR10W1
12118,OR10X1
12119,OR10Z1
12120,OR11A1
12121,OR11G2
12122,OR11H4
12123,OR11H6
12124,OR11L1
12125,OR12D2
12126,OR12D3
12127,OR13A1
12128,OR13C2
12129,OR13C3
12130,OR13C4
12131,OR13C5
12132,OR13C8
12133,OR13C9
12134,OR13D1
12135,OR13F1
12136,OR13G1
12137,OR13H1
12138,OR13J1
12139,OR14A16
12140,OR14C36
12141,OR14I1
12142,OR14J1
12143,OR1A1
12144,OR1A2
12145,OR1B1
12146,OR1C1
12147,OR1D2
12148,OR1D5
12149,OR1E1
12150,OR1E2
12151,OR1E3
12152,OR1F1
12153,OR1F2P
12154,OR1G1
12155,OR1I1
12156,OR1J1
12157,OR1J2
12158,OR1J4
12159,OR1K1
12160,OR1L1
12161,OR1L3
12162,OR1L4
12163,OR1L6
12164,OR1L8
12165,OR1M1
12166,OR1N1
12167,OR1N2
12168,OR1Q1
12169,OR1S1
12170,OR1S2
12171,OR2A12
12172,OR2A14
12173,OR2A2
12174,OR2A25
12175,OR2A5
12176,OR2A9P
12177,OR2AE1
12178,OR2AG1
12179,OR2AG2
12180,OR2AK2
12181,OR2AP1
12182,OR2AT4
12183,OR2B11
12184,OR2B2
12185,OR2B3
12186,OR2B6
12187,OR2C1
12188,OR2C3
12189,OR2D2
12190,OR2D3
12191,OR2F1
12192,OR2F2
12193,OR2G2
12194,OR2G3
12195,OR2G6
12196,OR2H1
12197,OR2H2
12198,OR2J1
12199,OR2J2
12200,OR2J3
12201,OR2K2
12202,OR2L13
12203,OR2L2
12204,OR2L3
12205,OR2L8
12206,OR2M1P
12207,OR2M2
12208,OR2M3
12209,OR2M4
12210,OR2M5
12211,OR2M7
12212,OR2S2
12213,OR2T1
12214,OR2T10
12215,OR2T11
12216,OR2T12
12217,OR2T27
12218,OR2T33
12219,OR2T4
12220,OR2T6
12221,OR2T8
12222,OR2V2
12223,OR2W1
12224,OR2W3
12225,OR2W5
12226,OR2Y1
12227,OR2Z1
12228,OR3A1
12229,OR3A2
12230,OR3A3
12231,OR4A15
12232,OR4A16
12233,OR4A47
12234,OR4A5
12235,OR4B1
12236,OR4C11
12237,OR4C12
12238,OR4C13
12239,OR4C15
12240,OR4C16
12241,OR4C3
12242,OR4C45
12243,OR4C46
12244,OR4C6
12245,OR4D1
12246,OR4D10
12247,OR4D11
12248,OR4D2
12249,OR4D5
12250,OR4D6
12251,OR4D9
12252,OR4E2
12253,OR4F15
12254,OR4F21
12255,OR4F4
12256,OR4F6
12257,OR4K1
12258,OR4K13
12259,OR4K14
12260,OR4K15
12261,OR4K17
12262,OR4K2
12263,OR4K3
12264,OR4K5
12265,OR4L1
12266,OR4M1
12267,OR4M2
12268,OR4N2
12269,OR4N3P
12270,OR4N4
12271,OR4N5
12272,OR4P4
12273,OR4Q3
12274,OR4S1
12275,OR4S2
12276,OR4X1
12277,OR4X2
12278,OR51A2
12279,OR51A4
12280,OR51A7
12281,OR51B2
12282,OR51B4
12283,OR51B5
12284,OR51B6
12285,OR51D1
12286,OR51E1
12287,OR51E2
12288,OR51F1
12289,OR51F2
12290,OR51G1
12291,OR51G2
12292,OR51I1
12293,OR51I2
12294,OR51L1
12295,OR51M1
12296,OR51Q1
12297,OR51S1
12298,OR51T1
12299,OR51V1
12300,OR52A1
12301,OR52A5
12302,OR52B2
12303,OR52B4
12304,OR52B6
12305,OR52D1
12306,OR52E2
12307,OR52E4
12308,OR52E6
12309,OR52E8
12310,OR52H1
12311,OR52I1
12312,OR52I2
12313,OR52J3
12314,OR52K1
12315,OR52K2
12316,OR52L1
12317,OR52M1
12318,OR52N1
12319,OR52N2
12320,OR52N4
12321,OR52N5
12322,OR52R1
12323,OR52W1
12324,OR56A1
12325,OR56A3
12326,OR56A4
12327,OR56A5
12328,OR56B1
12329,OR56B4
12330,OR5A1
12331,OR5A2
12332,OR5AC2
12333,OR5AK2
12334,OR5AN1
12335,OR5AP2
12336,OR5AR1
12337,OR5AS1
12338,OR5AU1
12339,OR5B12
12340,OR5B17
12341,OR5B2
12342,OR5B21
12343,OR5B3
12344,OR5C1
12345,OR5D13
12346,OR5D14
12347,OR5D16
12348,OR5D18
12349,OR5F1
12350,OR5H1
12351,OR5H14
12352,OR5H15
12353,OR5H2
12354,OR5H6
12355,OR5I1
12356,OR5J2
12357,OR5K1
12358,OR5K2
12359,OR5K3
12360,OR5K4
12361,OR5L1
12362,OR5L2
12363,OR5M1
12364,OR5M10
12365,OR5M11
12366,OR5M3
12367,OR5M8
12368,OR5M9
12369,OR5P2
12370,OR5P3
12371,OR5R1
12372,OR5T1
12373,OR5T2
12374,OR5T3
12375,OR5V1
12376,OR5W2
12377,OR6A2
12378,OR6B1
12379,OR6B2
12380,OR6B3
12381,OR6C1
12382,OR6C2
12383,OR6C3
12384,OR6C4
12385,OR6C6
12386,OR6C65
12387,OR6C68
12388,OR6C70
12389,OR6C74
12390,OR6C75
12391,OR6C76
12392,OR6F1
12393,OR6K2
12394,OR6K3
12395,OR6K6
12396,OR6M1
12397,OR6N1
12398,OR6N2
12399,OR6Q1
12400,OR6S1
12401,OR6T1
12402,OR6V1
12403,OR6W1P
12404,OR6X1
12405,OR6Y1
12406,OR7A10
12407,OR7A17
12408,OR7A5
12409,OR7C1
12410,OR7C2
12411,OR7D2
12412,OR7D4
12413,OR7E14P
12414,OR7E156P
12415,OR7E24
12416,OR7E2P
12417,OR7E47P
12418,OR7E5P
12419,OR7E91P
12420,OR7G1
12421,OR7G2
12422,OR7G3
12423,OR8A1
12424,OR8B12
12425,OR8B2
12426,OR8B3
12427,OR8B4
12428,OR8B8
12429,OR8D1
12430,OR8D2
12431,OR8D4
12432,OR8G1
12433,OR8G2P
12434,OR8G5
12435,OR8H1
12436,OR8H2
12437,OR8H3
12438,OR8I2
12439,OR8J1
12440,OR8J3
12441,OR8K1
12442,OR8K3
12443,OR8K5
12444,OR8S1
12445,OR8U8
12446,OR8U9
12447,OR9A2
12448,OR9A4
12449,OR9G4
12450,OR9G9
12451,OR9I1
12452,OR9K2
12453,OR9Q1
12454,OR9Q2
12455,ORAI1
12456,ORAI2
12457,ORAI3
12458,ORAOV1
12459,ORC1
12460,ORC2
12461,ORC3
12462,ORC4
12463,ORC5
12464,ORC6
12465,ORM1
12466,ORM2
12467,ORMDL1
12468,ORMDL2
12469,ORMDL3
12470,OS9
12471,OSBP
12472,OSBP2
12473,OSBPL10
12474,OSBPL11
12475,OSBPL1A
12476,OSBPL2
12477,OSBPL3
12478,OSBPL5
12479,OSBPL6
12480,OSBPL7
12481,OSBPL8
12482,OSBPL9
12483,OSCAR
12484,OSCP1
12485,OSER1
12486,OSGEP
12487,OSGEPL1
12488,OSGIN1
12489,OSGIN2
12490,OSM
12491,OSMR
12492,OSR1
12493,OSR2
12494,OST4
12495,OSTC
12496,OSTCP1
12497,OSTF1
12498,OSTM1
12499,OSTN
12500,OTC
12501,OTOA
12502,OTOF
12503,OTOGL
12504,OTOL1
12505,OTOP1
12506,OTOP2
12507,OTOP3
12508,OTOR
12509,OTOS
12510,OTP
12511,OTUB1
12512,OTUB2
12513,OTUD1
12514,OTUD3
12515,OTUD4
12516,OTUD5
12517,OTUD6A
12518,OTUD6B
12519,OTUD6B-AS1
12520,OTUD7A
12521,OTUD7B
12522,OTULIN
12523,OTX1
12524,OTX2
12525,OVCH1
12526,OVCH1-AS1
12527,OVCH2
12528,OVGP1
12529,OVOL1
12530,OVOL2
12531,OVOL3
12532,OXA1L
12533,OXCT1
12534,OXCT2
12535,OXER1
12536,OXGR1
12537,OXLD1
12538,OXNAD1
12539,OXR1
12540,OXSM
12541,OXSR1
12542,OXT
12543,OXTR
12544,P2RX1
12545,P2RX2
12546,P2RX3
12547,P2RX4
12548,P2RX5
12549,P2RX6
12550,P2RX6P
12551,P2RX7
12552,P2RY1
12553,P2RY10
12554,P2RY12
12555,P2RY13
12556,P2RY14
12557,P2RY2
12558,P2RY4
12559,P2RY6
12560,P2RY8
12561,P3H1
12562,P3H2
12563,P3H3
12564,P3H4
12565,P4HA1
12566,P4HA2
12567,P4HA3
12568,P4HB
12569,P4HTM
12570,PA2G4
12571,PA2G4P4
12572,PAAF1
12573,PABPC1
12574,PABPC1L
12575,PABPC1L2A
12576,PABPC1L2B
12577,PABPC1P2
12578,PABPC3
12579,PABPC4
12580,PABPC4L
12581,PABPC5
12582,PABPN1L
12583,PACERR
12584,PACRG
12585,PACRG-AS3
12586,PACRGL
12587,PACS1
12588,PACS2
12589,PACSIN1
12590,PACSIN2
12591,PACSIN3
12592,PADI1
12593,PADI2
12594,PADI3
12595,PADI4
12596,PADI6
12597,PAEP
12598,PAF1
12599,PAFAH1B1
12600,PAFAH1B2
12601,PAFAH1B3
12602,PAFAH2
12603,PAG1
12604,PAGE1
12605,PAGE2
12606,PAGE2B
12607,PAGE3
12608,PAGE4
12609,PAGE5
12610,PAGR1
12611,PAH
12612,PAICS
12613,PAIP1
12614,PAIP2
12615,PAIP2B
12616,PAK1
12617,PAK1IP1
12618,PAK2
12619,PAK3
12620,PAK4
12621,PAK5
12622,PALB2
12623,PALD1
12624,PALLD
12625,PALM
12626,PALM2
12627,PALM3
12628,PALMD
12629,PAM
12630,PAMR1
12631,PAN2
12632,PAN3
12633,PANK1
12634,PANK2
12635,PANK3
12636,PANK4
12637,PANX1
12638,PANX2
12639,PANX3
12640,PAOX
12641,PAPD4
12642,PAPD5
12643,PAPD7
12644,PAPLN
12645,PAPOLA
12646,PAPOLB
12647,PAPOLG
12648,PAPPA
12649,PAPPA2
12650,PAPSS1
12651,PAPSS2
12652,PAQR3
12653,PAQR4
12654,PAQR5
12655,PAQR6
12656,PAQR7
12657,PAQR8
12658,PAQR9
12659,PARD3
12660,PARD3B
12661,PARD6A
12662,PARD6B
12663,PARD6G
12664,PARD6G-AS1
12665,PARG
12666,PARGP1
12667,PARK7
12668,PARL
12669,PARM1
12670,PARN
12671,PARP1
12672,PARP10
12673,PARP11
12674,PARP12
12675,PARP14
12676,PARP15
12677,PARP16
12678,PARP2
12679,PARP3
12680,PARP4
12681,PARP6
12682,PARP8
12683,PARP9
12684,PARPBP
12685,PARS2
12686,PART1
12687,PARVA
12688,PARVB
12689,PARVG
12690,PASD1
12691,PASK
12692,PATE1
12693,PATE2
12694,PATE3
12695,PATE4
12696,PATJ
12697,PATL1
12698,PATL2
12699,PATZ1
12700,PAWR
12701,PAX1
12702,PAX2
12703,PAX3
12704,PAX4
12705,PAX5
12706,PAX6
12707,PAX7
12708,PAX8
12709,PAX8-AS1
12710,PAX9
12711,PAXBP1
12712,PAXBP1-AS1
12713,PAXIP1
12714,PAXIP1-AS1
12715,PAXIP1-AS2
12716,PAXX
12717,PBDC1
12718,PBK
12719,PBLD
12720,PBOV1
12721,PBRM1
12722,PBX1
12723,PBX2
12724,PBX3
12725,PBX4
12726,PBXIP1
12727,PC
12728,PCAT18
12729,PCAT19
12730,PCAT4
12731,PCAT6
12732,PCAT7
12733,PCBD1
12734,PCBD2
12735,PCBP1
12736,PCBP2
12737,PCBP3
12738,PCBP4
12739,PCCA
12740,PCCB
12741,PCDH1
12742,PCDH10
12743,PCDH11X
12744,PCDH11Y
12745,PCDH12
12746,PCDH15
12747,PCDH17
12748,PCDH18
12749,PCDH19
12750,PCDH20
12751,PCDH7
12752,PCDH8
12753,PCDH9
12754,PCDHA1
12755,PCDHA11
12756,PCDHA13
12757,PCDHA3
12758,PCDHA5
12759,PCDHA9
12760,PCDHAC1
12761,PCDHAC2
12762,PCDHB1
12763,PCDHB10
12764,PCDHB11
12765,PCDHB12
12766,PCDHB13
12767,PCDHB14
12768,PCDHB15
12769,PCDHB16
12770,PCDHB17P
12771,PCDHB18P
12772,PCDHB19P
12773,PCDHB2
12774,PCDHB3
12775,PCDHB4
12776,PCDHB5
12777,PCDHB6
12778,PCDHB7
12779,PCDHB8
12780,PCDHB9
